molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
C6H13Cl,"2-chloro-3,3-dimethylbutane",'5750-00-5',250,1500,-0.005683708240690429,3.60556565340378e-05,8.263078140973151e-08,-3.0010994338054306e-11
C6H13Cl,"2-chloro-2,3-dimethylbutane",594-57-0,250,1500,-0.00565573063574285,3.58785636180581e-05,8.272014631916269e-08,-3.00288589096545e-11
C6H13Cl,"1-chloro-3,3-dimethylbutane",'2855-08-5',250,1500,-0.0053783285525527795,3.43993032543852e-05,8.17864165228501e-08,-2.96529457899461e-11
C6H13Cl,"1-chloro-2,3-dimethylbutane",600-06-6,250,1500,-0.0038010245570053204,2.5743042832599e-05,9.1108226440816e-08,-3.29962098244922e-11
C6H13Cl,"1-chloro-2,2-dimethylbutane",6366-35-4,250,1500,-0.0053783285525527795,3.43993032543852e-05,8.17864165228501e-08,-2.96529457899461e-11
C6H13Cl,1-chloro-2-ethylbutane,4737-41-1,250,1500,-0.0035633957082871295,2.44772015294204e-05,8.93011412480297e-08,-3.23183500292752e-11
C6H13Cl,3-chlorohexane,2346-81-8,250,1500,-0.0036335859507963795,2.4926712063063198e-05,8.91027809653119e-08,-3.22862386797221e-11
C6H13Cl,3-chloro-3-methylpentane,918-84-3,250,1500,-0.00540520616573611,3.4569492162556105e-05,8.17016466261875e-08,-2.9636285958161394e-11
C6H13Cl,2-chlorohexane,638-28-8,250,1500,-0.0036101027205970204,2.47761676495187e-05,8.91696259347741e-08,-3.2297182191512697e-11
C6H13Cl,1-chloro-2-methylpentane,14753-05-0,250,1500,-0.00370455053082711,2.5382588370461603e-05,8.889790780237811e-08,-3.22519757075966e-11
C6H13Cl,1-chloro-3-methylpentane,62016-93-7,250,1500,-0.00349398849015011,2.40340606496574e-05,8.949296595474539e-08,-3.23482972381095e-11
C6H13Cl,1-chloro-4-methylpentane,62016-94-8,250,1500,-0.00358670586587949,2.46263307571927e-05,8.923574630904948e-08,-3.23078861291827e-11
C6H13Cl,2-chloro-2-methylpentane,4325-48-8,250,1500,-0.00552736900953423,3.53451372777212e-05,8.1310077426938e-08,-2.95579669795428e-11
C6H13Cl,1-chlorohexane,544-10-5,250,1500,-0.0032111024130120802,2.2465131848167603e-05,8.75417787147625e-08,-3.1593706826481604e-11
C6H13Cl,2-chloro-3-methylpentane,24319-09-3,250,1500,-0.00417950706404522,2.817890941707e-05,8.998170067683289e-08,-3.2798609379743605e-11
C6H13F,2-fluoro-3-methylpentane,62127-31-5,250,1500,-0.00510394621695968,3.3704837450640804e-05,1.0390895888392e-07,-3.80676441437065e-11
C6H13F,"2-fluoro-3,3-dimethylbutane",92089-78-6,250,1500,-0.00727862876055248,4.55337542244533e-05,9.389459452809618e-08,-3.44979377331505e-11
C6H13F,"2-fluoro-2,3-dimethylbutane",354-09-6,250,1500,-0.007192241911398179,4.53962760959287e-05,9.18705359318833e-08,-3.3845545964635895e-11
C6H13F,"1-fluoro-3,3-dimethylbutane",371-64-2,250,1500,-0.0051394411216114,3.39427256177021e-05,1.0378614592036e-07,-3.8042514551979706e-11
C6H13F,"1-fluoro-2,3-dimethylbutane",62127-35-9,250,1500,-0.00671324082257203,4.2231745660321e-05,9.364238790051839e-08,-3.4244523691395797e-11
C6H13F,"1-fluoro-2,2-dimethylbutane",62127-34-8,250,1500,-0.004905903404732639,3.27884721452505e-05,1.0147318319525699e-07,-3.720502293349479e-11
C6H13F,3-fluoro-3-methylpentane,19031-61-9,250,1500,-0.007192241911398179,4.53962760959287e-05,9.18705359318833e-08,-3.3845545964635895e-11
C6H13F,1-fluoro-2-ethylbutane,,250,1500,-0.00766553473911535,4.81050377788304e-05,9.242622566609151e-08,-3.4161236011451e-11
C6H13F,1-fluorohexane,373-14-8,250,1500,-0.0043124648581750104,2.9219367888463e-05,9.88333053863564e-08,-3.60753013604294e-11
C6H13F,2-fluoro-2-methylpentane,62127-30-4,250,1500,-0.00685200586189621,4.31426895743766e-05,9.31391890623447e-08,-3.4132652196336703e-11
C6H13F,1-fluoro-4-methylpentane,62127-29-1,250,1500,-0.00469493803880957,3.13730905636656e-05,1.02197022825445e-07,-3.73514537389161e-11
C6H13F,1-fluoro-3-methylpentane,62127-28-0,250,1500,-0.00460750579999899,3.07904341628195e-05,1.02490109537733e-07,-3.74095951908002e-11
C6H13F,1-fluoro-2-methylpentane,62127-27-9,250,1500,-0.004753590081664921,3.17652301020924e-05,1.01998107893871e-07,-3.73115942578583e-11
C6H13F,3-fluorohexane,52688-75-2,250,1500,-0.00472716122699753,3.15884023748399e-05,1.02087965759859e-07,-3.7329638593575204e-11
C6H13F,2-fluorohexane,372-54-3,250,1500,-0.00463075596184199,3.0945154884628997e-05,1.0241257812109e-07,-3.7394286266272604e-11
C6H13F,2-fluoro-4-methylpentane,62127-32-6,250,1500,-0.00510394621695968,3.3704837450640804e-05,1.0390895888392e-07,-3.80676441437065e-11
C6H13F,3-fluoro-2-methylpentane,62127-33-7,250,1500,-0.00525427449096071,3.47149127401351e-05,1.03384639886059e-07,-3.7959708359406e-11
C6H13I,3-iodo-3-methylpentane,24319-08-2,250,1500,-0.0027758900645713,1.87634805665068e-05,4.42471358632709e-08,-1.62690060754806e-11
C6H13I,"1-iodo-2,2-dimethylbutane",31294-98-1,250,1500,-0.00172712499363369,1.2843314636707598e-05,4.43807154418646e-08,-1.6283035289039697e-11
C6H13I,"1-iodo-2,3-dimethylbutane",31295-00-8,250,1500,-0.00262520680296852,1.78108700197182e-05,4.4684421888293395e-08,-1.6343882869537802e-11
C6H13I,"1-iodo-3,3-dimethylbutane",15672-88-5,250,1500,-0.00179986158061325,1.32370206229405e-05,4.7340521923218e-08,-1.73185238156983e-11
C6H13I,"2-iodo-2,3-dimethylbutane",594-59-2,250,1500,-0.0027758900645713,1.87634805665068e-05,4.42471358632709e-08,-1.62690060754806e-11
C6H13I,3-iodo-2-methylpentane,31294-97-0,250,1500,-0.0018832096231660301,1.37708604184194e-05,4.71200704493269e-08,-1.7288029506253698e-11
C6H13I,1-iodo-2-ethylbutane,,250,1500,-0.00280969867646717,1.88554368790446e-05,4.73052169217075e-08,-1.72874715146487e-11
C6H13I,1-iodohexane,638-45-9,250,1500,-0.00133915131855959,1.04117423451491e-05,4.2347193062406404e-08,-1.5387155908648698e-11
C6H13I,"2-iodo-3,3-dimethylbutane",24556-56-7,250,1500,-0.0029194009735122603,1.9543890505917e-05,4.6996753933339806e-08,-1.72369289000297e-11
C6H13I,2-iodo-3-methylpentane,24319-07-1,250,1500,-0.0018832096231660301,1.37708604184194e-05,4.71200704493269e-08,-1.7288029506253698e-11
C6H13I,2-iodo-2-methylpentane,31294-95-8,250,1500,-0.0027758900645713,1.87634805665068e-05,4.42471358632709e-08,-1.62690060754806e-11
C6H13I,1-iodo-4-methylpentane,6196-80-1,250,1500,-0.00154819551012464,1.1696846827449302e-05,4.4839216448517e-08,-1.6341836265211303e-11
C6H13I,1-iodo-3-methylpentane,24346-53-0,250,1500,-0.00153897665753742,1.16382591509009e-05,4.4861043745455596e-08,-1.6344105144043e-11
C6H13I,1-iodo-2-methylpentane,31294-94-7,250,1500,-0.00160106508595808,1.20337539560757e-05,4.47104973008134e-08,-1.63273175161712e-11
C6H13I,2-iodohexane,59654-13-6,250,1500,-0.00159061436139953,1.19670346934208e-05,4.4736411083297696e-08,-1.63303870274601e-11
C6H13I,3-iodohexane,31294-91-4,250,1500,-0.00160106508595808,1.20337539560757e-05,4.47104973008134e-08,-1.63273175161712e-11
C6H13I,2-iodo-4-methylpentane,31294-96-9,250,1500,-0.0018690632015518102,1.36800019119574e-05,4.715836332176191e-08,-1.72935739676426e-11
C6H13N,cyclohexylamine,108-91-8,250,1500,-0.0035398833468035704,1.08840044953488e-05,1.4182170211175302e-07,-5.26064386807843e-11
C6H13N,hexamethyleneimine,111-49-9,250,1500,-0.00326304313944079,2.16902103177433e-06,1.5675229855195102e-07,-5.88992721944664e-11
C6H13NO2,3-nitro-2-methylpentane,,250,1500,-0.0028660512992734898,1.88128714994728e-05,8.350592076431709e-08,-3.07189468893914e-11
C6H13NO2,"2-nitro-3,3-dimethylbutane",599-02-0,250,1500,-0.00439744675822629,2.7166939900019397e-05,8.10360548006639e-08,-2.9889827085881403e-11
C6H13NO2,"2-nitro-2,3-dimethylbutane",34075-28-0,250,1500,-0.0042696660822678,2.63909347849688e-05,8.13371286678833e-08,-2.99238957794824e-11
C6H13NO2,"1-nitro-3,3-dimethylbutane",,250,1500,-0.00401891564294286,2.5073403360046602e-05,7.86055042982823e-08,-2.8909201584801504e-11
C6H13NO2,"1-nitro-2,3-dimethylbutane",66553-34-2,250,1500,-0.00275453296439252,1.81294486378483e-05,8.372983840243191e-08,-3.07297123020219e-11
C6H13NO2,"1-nitro-2,2-dimethylbutane",2625-29-8,250,1500,-0.004076275281858921,2.54220667522732e-05,7.84727276842245e-08,-2.8895031611865502e-11
C6H13NO2,3-nitro-3-methylpentane,,250,1500,-0.0040590932137107,2.53175346777849e-05,7.85129020977657e-08,-2.8899451571075396e-11
C6H13NO2,1-nitro-2-ethylbutane,,250,1500,-0.00266624078183898,1.77555581834631e-05,8.0115165022743e-08,-2.94682393482354e-11
C6H13NO2,2-nitro-3-methylpentane,42202-42-6,250,1500,-0.00286329522323085,1.8795935700605e-05,8.35116613276714e-08,-3.07193033157176e-11
C6H13NO2,2-nitro-2-methylpentane,,250,1500,-0.00399895889089619,2.49522970808958e-05,7.86507935820995e-08,-2.8913735075175897e-11
C6H13NO2,1-nitro-4-methyl pentane,,250,1500,-0.00264885235414678,1.76484075606989e-05,8.01513500833696e-08,-2.9470444805009e-11
C6H13NO2,1-nitro-3-methylpentane,,250,1500,-0.00264885235414678,1.76484075606989e-05,8.01513500833696e-08,-2.9470444805009e-11
C6H13NO2,1-nitro-2-methylpentane,14424-33-0,250,1500,-0.00264885235414678,1.76484075606989e-05,8.01513500833696e-08,-2.9470444805009e-11
C6H13NO2,3-nitrohexane,7286-40-0,250,1500,-0.0025945705906494,1.73145372793451e-05,8.0261518715168e-08,-2.9476111029944606e-11
C6H13NO2,2-nitrohexane,14255-44-8,250,1500,-0.0025945705906494,1.73145372793451e-05,8.0261518715168e-08,-2.9476111029944606e-11
C6H13NO2,1-nitrohexane,646-14-0,250,1500,-0.00215928010201062,1.47976339013683e-05,7.72175797416321e-08,-2.8193980950003003e-11
C6H13NO2,2-nitro-4-methylpentane,,250,1500,-0.0028660512992734898,1.88128714994728e-05,8.350592076431709e-08,-3.07189468893914e-11
C6H14,"2,3-dimethylbutane",79-29-8,250,1500,-0.0069314474709707705,3.8016540683135704e-05,1.2446660486032199e-07,-4.29897570613026e-11
C6H14,hexane,110-54-3,250,1500,-0.0076801208722880095,3.8009658050126205e-05,1.1318134705637698e-07,-4.01572532572015e-11
C6H14,2-methylpentane,107-83-5,250,1500,-0.007173013698662309,4.1131259571071204e-05,1.1605032999147599e-07,-4.10369540338429e-11
C6H14,"2,2-dimethylbutane",75-83-2,250,1500,-0.00626531671909835,3.46912657772353e-05,1.3289661697558e-07,-4.5305152166522103e-11
C6H14,3-methylpentane,96-14-0,250,1500,-0.00528994680798691,2.9703260604065698e-05,1.31851183701877e-07,-4.7788592411396797e-11
C6H14N2O2,lysine,56-87-1,250,1500,-0.000517247723150794,5.33199477009896e-06,3.3881356184547997e-08,-1.21453916706661e-11
C6H14O,"2-hexanol, (R)",26549-24-6,250,1500,-0.00522298383213148,3.20514239989426e-05,9.14426424084375e-08,-3.34377167066591e-11
C6H14O,methyl 2-methylbutyl ether,62016-48-2,250,1500,-0.00365433420661661,2.6158958857346e-05,1.1312980529679501e-07,-4.14716894106966e-11
C6H14O,"3-methyl-1-pentanol, (-n++)",20281-83-8,250,1500,-0.00522298383213148,3.20514239989426e-05,9.14426424084375e-08,-3.34377167066591e-11
C6H14O,dipropyl ether,111-43-3,250,1500,-0.00729882664836442,4.0210529019244605e-05,9.895915496673749e-08,-3.6765385390933704e-11
C6H14O,"3-hexanol, (R)",13471-42-6,250,1500,-0.00522298383213148,3.20514239989426e-05,9.14426424084375e-08,-3.34377167066591e-11
C6H14O,propyl isopropyl ether,627-08-7,250,1500,-0.0039419663229142,2.8102188254729804e-05,1.12198433466607e-07,-4.1300346937663794e-11
C6H14O,diisopropyl ether,108-20-3,250,1500,0.00255413955965667,2.1446393119740602e-05,1.2099944878731699e-07,-4.29930659170537e-11
C6H14O,methyl pentyl ether,628-80-8,250,1500,-0.00323210479699271,2.3667872795302803e-05,1.10648265253917e-07,-4.04454487698997e-11
C6H14O,methyl 1-methylbutyl ether,6795-88-6,250,1500,-0.0036259625326043295,2.5968702702503e-05,1.1321909080566599e-07,-4.14876241696492e-11
C6H14O,methyl 3-methylbutyl ether,626-91-5,250,1500,-0.00365433420661661,2.6158958857346e-05,1.1312980529679501e-07,-4.14716894106966e-11
C6H14O,methyl 1-ethylpropyl ether,36839-67-5,250,1500,-0.00371129821560304,2.6541708396360698e-05,1.12949100387531e-07,-4.14391512512929e-11
C6H14O,"methyl 1,2-dimethylpropyl ether",62016-49-3,250,1500,-0.0040329770705422605,2.8339147349924702e-05,1.1542290646666999e-07,-4.2402678679490104e-11
C6H14O,methyl tert-pentyl ether,994-05-8,250,1500,-0.00542223710584319,3.58309033478805e-05,1.0792507219231901e-07,-3.9639402899761397e-11
C6H14O,"methyl 2,2-dimethylpropyl ether",1118-00-9,250,1500,-0.00577364320650086,3.774774798973329e-05,1.05028457276261e-07,-3.86052145588117e-11
C6H14O,ethyl butyl ether,628-81-9,250,1500,-0.00404750777953937,2.78134837090462e-05,1.0950238869961e-07,-4.0214396590052294e-11
C6H14O,ethyl tert-butyl ether,637-92-3,250,1500,-0.00611239620603291,4.00012429175863e-05,1.03831220507468e-07,-3.8351875790144995e-11
C6H14O,tert-hexyl alcohol,26401-20-7,250,1500,-0.00522298383213148,3.20514239989426e-05,9.14426424084375e-08,-3.34377167066591e-11
C6H14O,ethyl sec-butyl ether,2679-87-0,250,1500,-0.00390709032201419,2.78651392823039e-05,1.12313822190007e-07,-4.13220276079112e-11
C6H14O,ethyl isobutyl ether,627-02-1,250,1500,-0.003909993058676521,2.7884853567603496e-05,1.12304243485795e-07,-4.1320232232588296e-11
C6H14O,3-methyl-1-pentanol,589-35-5,250,1500,-0.00305433901534451,2.02534594501008e-05,1.01419288277003e-07,-3.68016856952669e-11
C6H14O,1-hexanol,111-27-3,250,1500,-0.00291887421346454,1.99208849853972e-05,1.02564633008365e-07,-3.7112126252683e-11
C6H14O,2-hexanol,626-93-7,250,1500,-0.00403596697410368,2.61876222156027e-05,1.0045010664215699e-07,-3.66214110711281e-11
C6H14O,3-hexanol,623-37-0,250,1500,-0.0035785569700153203,2.3512431854912e-05,1.0422997434946302e-07,-3.8071756829157e-11
C6H14O,2-methyl-1-pentanol,105-30-6,250,1500,-0.00317374692132363,1.9874200810696e-05,8.198868780424219e-08,-2.9939442053432303e-11
C6H14O,(RS)-2-hexanol,20281-86-1,250,1500,-0.00522298383213148,3.20514239989426e-05,9.14426424084375e-08,-3.34377167066591e-11
C6H14O,4-methyl-1-pentanol,626-89-1,250,1500,-0.0030599756622475397,2.02725137243862e-05,1.01716447577693e-07,-3.6909125131161e-11
C6H14O,4-methyl-2-pentanol,108-11-2,250,1500,-0.00458725222733082,2.94228441409086e-05,9.602419215819859e-08,-3.51269763858831e-11
C6H14O,2-methyl-2-pentanol,590-36-3,250,1500,-0.0055117399034721,3.4154232414257204e-05,9.05308700430262e-08,-3.33206136917565e-11
C6H14O,3-methyl-2-pentanol,565-60-6,250,1500,-0.0037231119502862797,2.41794999749299e-05,1.03542738464935e-07,-3.78444088259093e-11
C6H14O,"2,3-dimethyl-2-butanol",594-60-5,250,1500,-0.0061969108034963605,3.7898244989039704e-05,1.00593319409963e-07,-3.70023488633625e-11
C6H14O,(S)-(+)-2-hexanol,52019-78-0,250,1500,-0.00522298383213148,3.20514239989426e-05,9.14426424084375e-08,-3.34377167066591e-11
C6H14O,2-methyl-3-pentanol,565-67-3,250,1500,-0.0039300209574605295,2.5500384897993302e-05,1.01962303614074e-07,-3.74070402471416e-11
C6H14O,"3,3-dimethyl-2-butanol",464-07-3,250,1500,-0.00615311149484674,3.76211689010049e-05,1.00709939678324e-07,-3.7021859556160597e-11
C6H14O,"3,3-dimethyl-2-butanol, (-n++)",20281-91-8,250,1500,-0.00522298383213148,3.20514239989426e-05,9.14426424084375e-08,-3.34377167066591e-11
C6H14O,"3,3-dimethyl-1-butanol",624-95-3,250,1500,-0.00482502264563235,2.9898594793741804e-05,8.92901617284549e-08,-3.2572966059577105e-11
C6H14O,"2,3-dimethyl-1-butanol, (-n++)-",20281-85-0,250,1500,-0.00359811937701699,2.33905555261775e-05,1.02085445598891e-07,-3.727170326425e-11
C6H14O,"2,3-dimethyl-1-butanol",19550-30-2,250,1500,-0.00336514981131464,2.19167301363272e-05,1.0444117533763301e-07,-3.7959312320490897e-11
C6H14O,"2,2-dimethyl-1-butanol",1185-33-7,250,1500,-0.00538699158971549,3.3172387533315e-05,9.98028410933985e-08,-3.641597454680279e-11
C6H14O,2-ethyl-1-butanol,97-95-0,250,1500,-0.00362773714115053,2.26767723788757e-05,8.050733388747152e-08,-2.94129219576264e-11
C6H14O,3-methyl-3-pentanol,77-74-7,250,1500,-0.00564515662776581,3.49387699917575e-05,9.37889700177532e-08,-3.4491404993346604e-11
C6H14O2,"DL-2,3 -dimethyl-1,4-butanediol",,250,1500,-0.000826836749292714,6.9533470349109205e-06,3.78347764461529e-08,-1.3437043892050302e-11
C6H14O2,"3,3-dimethyl-1,2-butanediol",59562-82-2,250,1500,-0.00167505390944961,1.1870398395016099e-05,3.89553556848713e-08,-1.39197650779868e-11
C6H14O2,"2,3-dimethyl-2,3-butanediol",'76-09-5',250,1500,-0.00296311023982677,1.93805797712659e-05,3.9018354193403396e-08,-1.4136650444267001e-11
C6H14O2,"meso-2,3-dimethyl-1,4-butanediol",,250,1500,-0.000826836749292714,6.9533470349109205e-06,3.78347764461529e-08,-1.3437043892050302e-11
C6H14O2,"2-propyl-1,3-propanediol",2612-28-4,250,1500,-0.000893814579728776,7.3776411656463e-06,3.53357916470204e-08,-1.26380701134687e-11
C6H14O2,"2,3-dimethyl-1,3-butanediol",24893-35-4,250,1500,-0.00166290832230414,1.1794705456735601e-05,3.8975170584457304e-08,-1.3919785803306801e-11
C6H14O2,"2,3-dimethyl-1,2-butanediol",66553-15-9,250,1500,-0.00166290832230414,1.1794705456735601e-05,3.8975170584457304e-08,-1.3919785803306801e-11
C6H14O2,"2,2-dimethyl-1,4-butanediol",32812-23-0,250,1500,-0.00166290832230414,1.1794705456735601e-05,3.8975170584457304e-08,-1.3919785803306801e-11
C6H14O2,"2-ethyl-1,4-butanediol",57716-79-7,250,1500,-0.0009469081672927311,7.7075683333547e-06,3.7711807231207994e-08,-1.34698037544372e-11
C6H14O2,"2-isopropyl-1,3-propanediol",2612-27-3,250,1500,-0.000826836749292714,6.9533470349109205e-06,3.78347764461529e-08,-1.3437043892050302e-11
C6H14O2,"2,2-dimethyl-1,3-butanediol",76-35-7,250,1500,-0.00170321268649815,1.20462050516274e-05,3.890808307531181e-08,-1.39191506491645e-11
C6H14O2,"2-methyl-2-ethyl-1,3-propanediol",77-84-9,250,1500,-0.0013645862849248,9.973705242176731e-06,3.67445921392574e-08,-1.3024963907303801e-11
C6H14O2,1-(1-methylethoxy)-2-propanol,3944-36-3,250,1500,-0.00304756757268858,1.98480033121466e-05,5.02566928073832e-08,-1.83344140400872e-11
C6H14O2,2-(2-methylpropoxy)ethanol,4439-24-1,250,1500,-0.00304756757268858,1.98480033121466e-05,5.02566928073832e-08,-1.83344140400872e-11
C6H14O2,1-propoxy-2-propanol,1569-01-3,250,1500,-0.00270049000867852,1.76187211909627e-05,5.28240885248568e-08,-1.9300238536113102e-11
C6H14O2,ethylene glycol diethyl ether,629-14-1,250,1500,-0.00303541050639558,1.7444083638687e-05,5.405067580818091e-08,-2.0121477246075198e-11
C6H14O2,"(2R,5R)-2,5-hexanediol",17299-07-9,250,1500,-0.000873187318758138,7.2828972294466e-06,3.90419538898402e-08,-1.3883857262807902e-11
C6H14O2,"(2S,5S)-2,5-hexanediol",34338-96-0,250,1500,-0.000873187318758138,7.2828972294466e-06,3.90419538898402e-08,-1.3883857262807902e-11
C6H14O2,3-methoxy-3-methylbutanol,56539-66-3,250,1500,-0.0024299284421099602,1.5319804222585503e-05,5.77126092292185e-08,-2.1524792621838897e-11
C6H14O2,"(R)-(-)-2-methyl-2,4-pentanediol",99210-90-9,250,1500,-0.000873187318758138,7.2828972294466e-06,3.90419538898402e-08,-1.3883857262807902e-11
C6H14O2,"2-ethyl-1,3-butanediol",66553-17-1,250,1500,-0.0009469081672927311,7.7075683333547e-06,3.7711807231207994e-08,-1.34698037544372e-11
