Formula,Name,CAS,Tmin,Tmax,A,B,C,D,E,F,G
C8H16,"2,5-dimethyl-2-hexene",3404-78-2,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"3,4-dimethyl-cis2-hexene",19550-81-3,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"3,4-dimethyl-trans-2-hexene",19550-82-4,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"3,5-dimethyl-cis2-hexene",66225-31-8,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"3,5-dimethyl-trans-2-hexene",66225-12-5,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"4,4-dimethyl-cis2-hexene",19550-83-5,150.0,1500.0,176.30681163955,-1.0985249332216,0.0064325286589304,-1.2325612382031E-05,1.173324351529E-08,-5.5547069586005E-12,1.0397062879869E-15
C8H16,"4,4-dimethyl-trans-2-hexene",19550-83-5,150.0,1500.0,176.30681163955,-1.0985249332216,0.0064325286589304,-1.2325612382031E-05,1.173324351529E-08,-5.5547069586005E-12,1.0397062879869E-15
C8H16,"4,5-dimethyl-2-hexene",73548-71-7,150.0,1500.0,176.30681163955,-1.0985249332216,0.0064325286589304,-1.2325612382031E-05,1.173324351529E-08,-5.5547069586005E-12,1.0397062879869E-15
C8H16,"4,5-dimethyl-cis2-hexene",65036-71-7,150.0,1500.0,155.99896478714,-0.82747142267293,0.0052108163655657,-9.9003836295877E-06,9.3502766644347E-09,-4.4134207480958E-12,8.2673380556325E-16
C8H16,"4,5-dimethyl-trans-2-hexene",66225-14-7,150.0,1500.0,155.99896478714,-0.82747142267293,0.0052108163655657,-9.9003836295877E-06,9.3502766644347E-09,-4.4134207480958E-12,8.2673380556325E-16
C8H16,"5,5-dimethyl-cis2-hexene",39761-61-0,150.0,1500.0,176.30681163955,-1.0985249332216,0.0064325286589304,-1.2325612382031E-05,1.173324351529E-08,-5.5547069586005E-12,1.0397062879869E-15
C8H16,"5,5-dimethyl-trans-2-hexene",39782-43-9,150.0,1500.0,176.30681163955,-1.0985249332216,0.0064325286589304,-1.2325612382031E-05,1.173324351529E-08,-5.5547069586005E-12,1.0397062879869E-15
C8H16,3-ethyl-3-hexene,16789-51-8,150.0,1500.0,152.52281553246,-0.78187705552891,0.005048249417437,-9.6811924309953E-06,9.2280108247029E-09,-4.3939063755617E-12,8.2939580440771E-16
C8H16,"2,2-dimethyl-cis3-hexene",690-92-6,150.0,1500.0,176.30681163955,-1.0985249332216,0.0064325286589304,-1.2325612382031E-05,1.173324351529E-08,-5.5547069586005E-12,1.0397062879869E-15
C8H16,"2,2-dimethyl-trans-3-hexene",690-93-7,150.0,1500.0,176.30681163955,-1.0985249332216,0.0064325286589304,-1.2325612382031E-05,1.173324351529E-08,-5.5547069586005E-12,1.0397062879869E-15
C8H16,"2,3-dimethyl-cis3-hexene",59643-75-3,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"2,3-dimethyl-trans-3-hexene",66225-30-7,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"2,4-dimethyl-cis3-hexene",37549-89-6,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"2,4-dimethyl-trans-3-hexene",61847-78-7,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"2,5-dimethyl-cis3-hexene",10557-44-5,150.0,1500.0,155.99896478714,-0.82747142267293,0.0052108163655657,-9.9003836295877E-06,9.3502766644347E-09,-4.4134207480958E-12,8.2673380556325E-16
C8H16,"2,5-dimethyl-trans-3-hexene",692-70-6,150.0,1500.0,155.99896478714,-0.82747142267293,0.0052108163655657,-9.9003836295877E-06,9.3502766644347E-09,-4.4134207480958E-12,8.2673380556325E-16
C8H16,"3,4-dimethyl-cis3-hexene",19550-87-9,150.0,1500.0,152.21205647927,-0.77768939109193,0.0050373306960709,-9.677800311181E-06,9.2404214447485E-09,-4.4062550310471E-12,8.3271253601609E-16
C8H16,"3,4-dimethyl-trans-3-hexene",19550-88-0,150.0,1500.0,152.21205647927,-0.77768939109193,0.0050373306960709,-9.677800311181E-06,9.2404214447485E-09,-4.4062550310471E-12,8.3271253601609E-16
C8H16,2-propyl-1-pentene,15918-08-8,150.0,1500.0,141.80130462321,-0.61155510726849,0.0043208999207629,-8.2264704459546E-06,7.7425475101722E-09,-3.6469400859889E-12,6.829909036486E-16
C8H16,2-isopropyl-1-pentene,16746-02-4,150.0,1500.0,143.38399971997,-0.63225845856731,0.0043967240338818,-8.3343699847644E-06,7.8098857394235E-09,-3.6628715996595E-12,6.8331826996112E-16
C8H16,3-methyl-2-ethyl-1-pentene,3404-67-9,150.0,1500.0,143.38399971997,-0.63225845856731,0.0043967240338818,-8.3343699847644E-06,7.8098857394235E-09,-3.6628715996595E-12,6.8331826996112E-16
C8H16,4-methyl-2-ethyl-1-pentene,3404-80-6,150.0,1500.0,143.38399971997,-0.63225845856731,0.0043967240338818,-8.3343699847644E-06,7.8098857394235E-09,-3.6628715996595E-12,6.8331826996112E-16
C8H16,2-methyl-3-ethyl-1-pentene,19780-66-6,150.0,1500.0,143.38399971997,-0.63225845856731,0.0043967240338818,-8.3343699847644E-06,7.8098857394235E-09,-3.6628715996595E-12,6.8331826996112E-16
C8H16,3-methyl-3-ethyl-1-pentene,6196-60-7,150.0,1500.0,165.58530075295,-0.92820298525948,0.005705179163617,-1.0870890399858E-05,1.0247780203796E-08,-4.8077406705941E-12,8.9330138754055E-16
C8H16,4-methyl-3-ethyl-1-pentene,61847-80-1,150.0,1500.0,145.27745394911,-0.65714947535828,0.0044834668732464,-8.4456616538031E-06,7.8648133597751E-09,-3.6664544636436E-12,6.8032890583143E-16
C8H16,"2,3,3-trimethyl-1-pentene",560-23-6,150.0,1500.0,165.27454167377,-0.92401532047457,0.0056942604406332,-1.0867498276574E-05,1.0260190820112E-08,-4.8200893241324E-12,8.9661811875625E-16
C8H16,"2,3,4-trimethyl-1-pentene",565-76-4,150.0,1500.0,165.27454167377,-0.92401532047457,0.0056942604406332,-1.0867498276574E-05,1.0260190820112E-08,-4.8200893241324E-12,8.9661811875625E-16
C8H16,"2,4,4-trimethyl-1-pentene",107-39-1,150.0,1500.0,158.61854460899,-0.81884677189133,0.0052244036762081,-9.8899801084314E-06,9.2517477486745E-09,-4.3158140114547E-12,7.9898492228121E-16
C8H16,"3,3,4-trimethyl-1-pentene",560-22-5,150.0,1500.0,167.16799584777,-0.94890633653245,0.0057810032766174,-1.0978789938417E-05,1.0315118432781E-08,-4.8236721841268E-12,8.9362875382545E-16
C8H16,"3,4,4-trimethyl-1-pentene",564-03-4,150.0,1500.0,167.16799584777,-0.94890633653245,0.0057810032766174,-1.0978789938417E-05,1.0315118432781E-08,-4.8236721841268E-12,8.9362875382545E-16
C8H16,2-methyl-3-ethyl-2-pentene,19780-67-7,150.0,1500.0,152.21205647927,-0.77768939109193,0.0050373306960709,-9.677800311181E-06,9.2404214447485E-09,-4.4062550310471E-12,8.3271253601609E-16
C8H16,4-methyl-3-ethyl-cis2-pentene,42067-48-1,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,4-methyl-3-ethyl-trans-2-pentene,42067-49-2,150.0,1500.0,154.10551064002,-0.80258040697241,0.0051240735312298,-9.7890919712536E-06,9.2953490555138E-09,-4.4098378900479E-12,8.2972317088491E-16
C8H16,"2,3,4-trimethyl-2-pentene",565-77-5,150.0,1500.0,153.79475155369,-0.79839274209217,0.0051131548078052,-9.7856998470292E-06,9.3077596708254E-09,-4.4221865430644E-12,8.3303990199584E-16
C8H16,"2,4,4-trimethyl-2-pentene",107-40-4,150.0,1500.0,153.88140826072,-0.76234924805456,0.0049865412672379,-9.4815394532018E-06,8.9148979977101E-09,-4.1832298596825E-12,7.79060887725E-16
C8H16,"3,4,4-trimethyl-cis2-pentene",39761-64-3,150.0,1500.0,175.99605252101,-1.0943372679121,0.006421609933519,-1.2322220253563E-05,1.1745654126056E-08,-5.5670556092504E-12,1.0430230186216E-15
C8H16,"3,4,4-trimethyl-trans-2-pentene",39761-57-4,150.0,1500.0,175.99605252101,-1.0943372679121,0.006421609933519,-1.2322220253563E-05,1.1745654126056E-08,-5.5670556092504E-12,1.0430230186216E-15
C8H16,"3,4,4-trimethyl-2-pentene",598-96-9,150.0,1500.0,175.99605252101,-1.0943372679121,0.006421609933519,-1.2322220253563E-05,1.1745654126056E-08,-5.5670556092504E-12,1.0430230186216E-15
C8H16,"2,4,4-trimethylpentene",25167-70-8,150.0,1500.0,175.99605252101,-1.0943372679121,0.006421609933519,-1.2322220253563E-05,1.1745654126056E-08,-5.5670556092504E-12,1.0430230186216E-15
C8H16,3-methyl-2-isopropyl-1-butene,111823-35-9,150.0,1500.0,144.96669484622,-0.6529618102567,0.0044725481487955,-8.4422695273839E-06,7.877223972734E-09,-3.6788031154347E-12,6.836456366957E-16
C8H16,"3,3-dimethyl-2-ethyl-1-butene",18231-53-3,150.0,1500.0,165.27454167377,-0.92401532047457,0.0056942604406332,-1.0867498276574E-05,1.0260190820112E-08,-4.8200893241324E-12,8.9661811875625E-16
C8H16Br2,"1,1-dibromooctane",62168-26-7,150.0,1500.0,231.79593493008,-1.1922158537122,0.0066996820159686,-1.2771348316628E-05,1.2236913536528E-08,-5.8704570678049E-12,1.1163657507113E-15
C8H16Br2,"1,2-dibromooctane",6269-92-7,150.0,1500.0,231.79593493008,-1.1922158537122,0.0066996820159686,-1.2771348316628E-05,1.2236913536528E-08,-5.8704570678049E-12,1.1163657507113E-15
C8H16Br2,"1,4-dibromooctane",70690-24-3,150.0,1500.0,231.79593493008,-1.1922158537122,0.0066996820159686,-1.2771348316628E-05,1.2236913536528E-08,-5.8704570678049E-12,1.1163657507113E-15
C8H16Br2,"1,5-dibromooctane",17912-17-3,150.0,1500.0,231.79593493008,-1.1922158537122,0.0066996820159686,-1.2771348316628E-05,1.2236913536528E-08,-5.8704570678049E-12,1.1163657507113E-15
C8H16Br2,"1,8-dibromooctane",4549-32-0,150.0,1500.0,231.79593493008,-1.1922158537122,0.0066996820159686,-1.2771348316628E-05,1.2236913536528E-08,-5.8704570678049E-12,1.1163657507113E-15
C8H16Br2,"4,5-dibromooctane",61539-75-1,150.0,1500.0,231.79593493008,-1.1922158537122,0.0066996820159686,-1.2771348316628E-05,1.2236913536528E-08,-5.8704570678049E-12,1.1163657507113E-15
C8H16Cl2,"1,1-dichlorooctane",20395-24-8,150.0,1500.0,200.29045745359,-0.85511895691298,0.0052703041526596,-9.8681481267796E-06,9.2089346272773E-09,-4.3094124391045E-12,8.0228628540222E-16
C8H16Cl2,"2,5-dichloro-2,5-dimethylhexane",6223-78-5,150.0,1500.0,200.29045745359,-0.85511895691298,0.0052703041526596,-9.8681481267796E-06,9.2089346272773E-09,-4.3094124391045E-12,8.0228628540222E-16
C8H16Cl2,"1,8-dichlorooctane",2162-99-4,150.0,1500.0,200.29045745359,-0.85511895691298,0.0052703041526596,-9.8681481267796E-06,9.2089346272773E-09,-4.3094124391045E-12,8.0228628540222E-16
C8H16Cl2,"2,3-dichlorooctane",21948-47-0,150.0,1500.0,200.29045745359,-0.85511895691298,0.0052703041526596,-9.8681481267796E-06,9.2089346272773E-09,-4.3094124391045E-12,8.0228628540222E-16
C8H16F2,"1,1-difluorooctane",61350-03-6,150.0,1500.0,208.02594519596,-1.0414891670366,0.0059777694717412,-1.1122191878325E-05,1.0393468618161E-08,-4.8809471511122E-12,9.1210016136977E-16
C8H16I2,"1,1-diiodooctane",66225-22-7,150.0,1500.0,141.6143675644,-0.25649928836158,0.003168268575525,-6.1042766991323E-06,5.5014402054721E-09,-2.4163115724046E-12,4.1670041133496E-16
C8H16I2,"1,8-diiodooctane",24772-63-2,150.0,1500.0,141.6143675644,-0.25649928836158,0.003168268575525,-6.1042766991323E-06,5.5014402054721E-09,-2.4163115724046E-12,4.1670041133496E-16
C8H16O,2-ethylhexanal,123-05-7,150.0,1500.0,275.98145407213,-1.8797942766036,0.0089668224503377,-1.6367300943866E-05,1.5183550391999E-08,-7.0594853549764E-12,1.3023812790313E-15
C8H16O,1-octanal,124-13-0,150.0,1500.0,200.73421487655,-0.71126057503048,0.003848149606299,-6.2528575875214E-06,5.1359610478253E-09,-2.1603708358936E-12,3.6964112944672E-16
C8H16O,5-methylheptanal,75579-88-3,150.0,1500.0,275.98145407213,-1.8797942766036,0.0089668224503377,-1.6367300943866E-05,1.5183550391999E-08,-7.0594853549764E-12,1.3023812790313E-15
C8H16O,2-propylpentanal,18295-59-5,150.0,1500.0,275.98145407213,-1.8797942766036,0.0089668224503377,-1.6367300943866E-05,1.5183550391999E-08,-7.0594853549764E-12,1.3023812790313E-15
C8H16O,2-octanone,111-13-7,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,"2,5-dimethyl-3-hexanone",1888-57-9,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,"2,2-dimethyl-3-hexanone",5405-79-8,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,"3,3-dimethyl-2-hexanone",26118-38-7,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,"3,4-dimethyl-2-hexanone",19550-10-8,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,"4,4-dimethyl-3-hexanone",19550-14-2,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,3-ethyl-4-methyl-2-pentanone,71172-57-1,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,2-methyl-3-heptanone,13019-20-0,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,2-methyl-4-heptanone,626-33-5,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,3-methyl-2-heptanone,2371-19-9,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,3-methyl-4-heptanone,15726-15-5,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,5-methyl-3-heptanone,541-85-5,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,6-methyl-2-heptanone,928-68-7,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,6-methyl-3-heptanone,624-42-0,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,3-octanone,106-68-3,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,4-octanone,589-63-9,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,"2,2,4-trimethyl-3-pentanone",5857-36-3,150.0,1500.0,128.21001188751,-0.073846814609417,0.0016241321886269,-2.3767889218004E-06,1.5092759581785E-09,-4.3895074685559E-13,4.5307324576271E-17
C8H16O,"2,2-diethyltetrahydrofuran",1193-35-7,150.0,1500.0,-21.670732058868,1.2920739899745,-0.0032316588024452,6.5780226905577E-06,-7.0450000403115E-09,3.6123882197132E-12,-7.0835293400061E-16
C8H16O,"2,2-dimethylcyclohexanol",1193-46-0,150.0,1500.0,107.21622588968,-0.49066494557814,0.0038624873765971,-7.0067405043539E-06,6.2688964589932E-09,-2.8451568873489E-12,5.2029391026268E-16
C8H16O,"2,4-dimethylcyclohexanol",69542-91-2,150.0,1500.0,107.60460326528,-0.49244231803591,0.0038764787543755,-7.0321215461885E-06,6.2916047530726E-09,-2.8554631126879E-12,5.2217860995048E-16
C8H16O,"2,6-dimethylcyclohexanol",5337-72-4,150.0,1500.0,106.44138428512,-0.48711895604377,0.0038345735427022,-6.9561034480653E-06,6.223591732364E-09,-2.8245952054108E-12,5.1653379497658E-16
C8H16O,"3,3-dimethylcyclohexanol",767-12-4,150.0,1500.0,113.50537456103,-0.51944664154233,0.0040890552978657,-7.4177457655159E-06,6.6366208565228E-09,-3.0120496747266E-12,5.5081359844763E-16
C8H16O,"3,4-dimethylcyclohexanol",5715-23-1,150.0,1500.0,116.70856284179,-0.53410573036249,0.0042044508373307,-7.6270789023074E-06,6.8239101895378E-09,-3.0970514828883E-12,5.6635788117007E-16
C8H16O,"3,5-dimethylcyclohexanol",5441-52-1,150.0,1500.0,115.10219244577,-0.52675432779298,0.0041465810017574,-7.5221001979262E-06,6.7299862563056E-09,-3.0544238327184E-12,5.5856256173807E-16
C8H16O,"4,4-dimethylcyclohexanol",932-01-4,150.0,1500.0,114.3025812201,-0.52309498245913,0.0041177748370877,-7.4698444101641E-06,6.6832332586357E-09,-3.0332048487941E-12,5.5468224562677E-16
C8H16O,"cis-1,2-dimethylcyclohexanol",19879-11-9,150.0,1500.0,95.861994886386,-0.43870337839054,0.0034534487863716,-6.2647245499594E-06,5.6050184140996E-09,-2.5438539062799E-12,4.651946266878E-16
C8H16O,"trans-1,2-dimethyl cyclohexanol",19879-12-0,150.0,1500.0,95.861994886386,-0.43870337839054,0.0034534487863716,-6.2647245499594E-06,5.6050184140996E-09,-2.5438539062799E-12,4.651946266878E-16
C8H16O,"cis-1,3-dimethylcyclohexanol",15466-94-1,150.0,1500.0,95.861994886386,-0.43870337839054,0.0034534487863716,-6.2647245499594E-06,5.6050184140996E-09,-2.5438539062799E-12,4.651946266878E-16
C8H16O,"trans-1,3-dimethylcyclohexanol",15466-93-0,150.0,1500.0,95.861994886386,-0.43870337839054,0.0034534487863716,-6.2647245499594E-06,5.6050184140996E-09,-2.5438539062799E-12,4.651946266878E-16
C8H16O,"cis-1,4-dimethylcyclohexanol",16980-61-3,150.0,1500.0,95.861994886386,-0.43870337839054,0.0034534487863716,-6.2647245499594E-06,5.6050184140996E-09,-2.5438539062799E-12,4.651946266878E-16
C8H16O,"2,2-dimethyl-4-hexeN-3-ol",37674-67-2,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,"2,5-dimethyl-4-hexeN-3-ol",60703-31-3,150.0,1500.0,46.755181596371,0.34204022798928,-0.00015549736008502,-6.3771908593778E-08,2.9567112607744E-10,-2.7405842927503E-13,7.8156179914364E-17
C8H16O,"3,5-dimethyl-1-hexeN-3-ol",3329-48-4,150.0,1500.0,41.951059616236,0.3068953962655,-0.00013951991549536,-5.7219309677736E-08,2.6529074834477E-10,-2.4589876782008E-13,7.0125587336831E-17
C8H16O,"3,5-dimethyl-4-hexeN-3-ol",1569-43-3,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,2-methyl-3-hepteN-2-ol,116668-45-2,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,2-methyl-4-hepteN-2-ol,116668-44-1,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,2-methyl-6-hepteN-2-ol,77437-98-0,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,3-methyl-4-hepteN-3-ol,4048-30-0,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,3-methyl-6-hepteN-1-ol,4048-32-2,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,4-methyl-1-hepteN-4-ol,1186-31-8,150.0,1500.0,45.967442783718,0.33627747911509,-0.00015287751509865,-6.269747019101E-08,2.9068961243067E-10,-2.6944104932162E-13,7.6839392133756E-17
C8H16O,4-methyl-4-hepteN-3-ol,81280-12-8,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,5-methyl-2-hepteN-4-ol,4048-31-1,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,6-methyl-2-hepteN-4-ol,4798-62-3,150.0,1500.0,46.751902027283,0.34201623623104,-0.00015548645333434,-6.376743468247E-08,2.9565038594107E-10,-2.7403920550348E-13,7.8150697699864E-17
C8H16O,6-methyl-5-hepteN-2-ol,1569-60-4,150.0,1500.0,50.923581621592,0.37253439879658,-0.00016936053360073,-6.9457413946765E-08,3.220313175747E-10,-2.9849176757789E-13,8.5124096889541E-17
C8H16O,1-octeN-4-ol,40575-42-6,150.0,1500.0,49.951404289857,0.36542237980768,-0.00016612728864088,-6.8131406659683E-08,3.1588344544055E-10,-2.9279328797395E-13,8.3499000487689E-17
